2 6 0.7565394438
2 7 0.8037991458
2 8 0.7620584496
2 9 0.6259186658
2 10 0.6137850772
2 11 0.8059263876
2 12 0.7497987614
2 13 0.7646564802
2 14 0.6225968504
2 15 0.6530007806
2 16 0.696173161
2 17 0.6978536332
2 18 0.7726333848
2 19 0.7730604912
2 20 0.7439719414
2 21 0.6269141595
2 22 0.7518912335
2 23 0.7772903534
2 24 0.7714746143
2 25 0.7083641737
2 26 0.6104231175
2 27 0.600533233
2 28 0.6841716849
2 29 0.6568240888
2 30 0.3921851611
2 31 0.7551683864
2 32 0.7351161328
2 33 0.7112806172
2 34 0.5736304319
2 35 0.5730557333
2 36 0.6210239882
2 37 0.6070705684
2 38 0.6957999389
2 39 0.7200558451
2 40 0.7167409406
2 41 0.6845298259
2 42 0.7211763791
2 43 0.6247323387
2 44 0.6000238579
2 45 0.617818772
2 46 0.6528490793
2 47 0.6763410762
2 48 0.68406881
2 49 0.6682063682
2 50 0.6754907208
2 51 0.6558943722
2 52 0.6579304402
2 53 0.6237091309
2 54 0.5825224509
2 55 0.6932770794
2 56 0.7244193882
2 57 0.6876068902
2 58 0.7415593014
2 59 0.7350124322
2 60 0.6988152246
2 61 0.6721112025
2 62 0.7185175251
2 63 0.6733191888
2 64 0.6761098571
2 65 0.7186803232
2 66 0.7621621696
2 67 0.5128501069
2 68 0.547003031
2 69 0.6695935901
2 70 0.3772638356
2 71 0.5097999956
2 72 0.5913158763
2 73 0.5881868502
2 74 0.7064717439
2 75 0.6899838004
2 76 0.6913181461
2 77 0.724537681
2 78 0.4178149849
2 79 0.4321606411
2 80 0.4366079485
2 81 0.3451354742
2 82 0.577253696
2 83 0.4980214953
2 84 0.4150057956
2 85 0.2982017737
2 86 0.2649592276
2 87 0.2950364572
2 88 0.4254663213
2 89 0.4215344368
2 90 0.228773164
2 91 0.2345105505
2 92 0.3730730103
2 93 0.3720887225
2 94 0.7300686463
2 95 0.7445935065
2 96 0.736346348
2 97 0.6719219557
2 98 0.416057664
2 99 0.4105731401
3 1 0.7980987975
3 2 0.6961430789
3 3 1
3 4 0.7991496335
3 5 0.8185213679
3 6 0.8004321178
3 7 0.7940227314
3 8 0.7958876479
3 9 0.8079314232
3 10 0.8078807395
3 11 0.7153057812
3 12 0.7673200766
3 13 0.7584866017
3 14 0.8035699166
3 15 0.8277713994
3 16 0.7341451438
3 17 0.711393619
3 18 0.7896381355
3 19 0.8005841479
3 20 0.7903946262
3 21 0.7677075697
3 22 0.6956558868
3 23 0.6925979965
3 24 0.7412643019
3 25 0.715978128
3 26 0.7864490595
3 27 0.7617107929
3 28 0.8507531178
3 29 0.8232459327
3 30 0.5615003924
3 31 0.7333519223
3 32 0.7119637911
3 33 0.7744097348
3 34 0.8131885226
3 35 0.7916894482
3 36 0.8178996751
3 37 0.7945925963
3 38 0.8179940289
3 39 0.7943667549
3 40 0.8081416617
3 41 0.7964862269
3 42 0.7949416742
3 43 0.8181969891
3 44 0.7771099924
3 45 0.7918474315
3 46 0.8028909396
3 47 0.8301773292
3 48 0.8109071683
3 49 0.7795008485
3 50 0.8130222038
3 51 0.8164628799
3 52 0.8190190117
3 53 0.786654051
3 54 0.7439554396
3 55 0.7594070727
3 56 0.8187555661
3 57 0.8063682163
3 58 0.8269794797
3 59 0.8384062614
3 60 0.793438521
3 61 0.8283649032
3 62 0.8095322719
3 63 0.7998727884
3 64 0.8181439691
3 65 0.8233988701
3 66 0.8162995854
3 67 0.664877009
3 68 0.7619312748
3 69 0.8258892096
3 70 0.59040201
3 71 0.6969610519
3 72 0.7886010051
3 73 0.782129774
3 74 0.8007932414
3 75 0.798216173
3 76 0.683537265
3 77 0.7570396632
3 78 0.5612208407
3 79 0.6041217889
3 80 0.5993453367
3 81 0.5065478714
3 82 0.7019856625
3 83 0.664308594
3 84 0.5811263913
3 85 0.463970415
3 86 0.4024362799
3 87 0.4502220247
3 88 0.5556249139
3 89 0.5690360855
3 90 0.3175851377
3 91 0.3401011003
3 92 0.516890179
3 93 0.5497890124
3 94 0.7671963296
3 95 0.7706521689
3 96 0.7708257967
3 97 0.7245880571
3 98 0.5642276677
3 99 0.5808341606
4 1 0.7727653624
4 2 0.6328317323
4 3 0.7991496335
4 4 1
4 5 0.9217571272
4 6 0.7807962313
4 7 0.767957084
4 8 0.7874695323
4 9 0.8800184075
4 10 0.8719161979
4 11 0.6740445724
4 12 0.7699084593
4 13 0.7456373884
4 14 0.8680065261
4 15 0.8557885805
4 16 0.8157694404
4 17 0.7803822967
4 18 0.7663729001
4 19 0.814623104
4 20 0.7445578146
4 21 0.8759978935
4 22 0.6881650466
4 23 0.6773133053
4 24 0.7221384446
4 25 0.717693979
4 26 0.8769598033
4 27 0.8791419406
4 28 0.8643785506
4 29 0.8437605124
4 30 0.5874119
4 31 0.785852505
4 32 0.7858495005
4 33 0.7675477419
4 34 0.8634176757
4 35 0.8402504004
4 36 0.8571633588
4 37 0.8551773249
4 38 0.8778523065
4 39 0.8629149755
4 40 0.8496946925
4 41 0.8207837151
4 42 0.8331505198
4 43 0.8583163875
4 44 0.8782177774
4 45 0.8981756739
4 46 0.8914462388
4 47 0.8934039321
4 48 0.8606310858
4 49 0.8590691597
4 50 0.8843512908
4 51 0.8823735125
4 52 0.8765715384
4 53 0.8634110919
4 54 0.85480203
4 55 0.8601653487
4 56 0.8726191507
4 57 0.8426656809
4 58 0.8771654166
4 59 0.8651410412
4 60 0.8576107921
4 61 0.8785274145
4 62 0.8465786209
4 63 0.8640546822
4 64 0.8853999033
4 65 0.8821842791
4 66 0.7981648573
4 67 0.6853120074
4 68 0.7372389818
4 69 0.7759255991
4 70 0.5917308871
4 71 0.6736098319
4 72 0.8753640126
4 73 0.8719183259
4 74 0.89821331
4 75 0.8857158185
4 76 0.7657767818
4 77 0.8088877594
4 78 0.5935399715
4 79 0.5940494331
4 80 0.6117817699
4 81 0.5104821389
4 82 0.649148506
4 83 0.6707755994
4 84 0.5957757924
4 85 0.5100107157
4 86 0.4563802341
4 87 0.4871353276
4 88 0.5753137156
4 89 0.5869611301
4 90 0.36030752
4 91 0.3593959457
4 92 0.5389197116
4 93 0.5544117039
4 94 0.7509555665
4 95 0.7687389046
4 96 0.7706773019
4 97 0.7327801323
4 98 0.5513245237
4 99 0.5898298945
5 1 0.7920272368
5 2 0.6683080032
5 3 0.8185213679
5 4 0.9217571272
5 5 1
5 6 0.8032030092
5 7 0.8059212426
5 8 0.8055291197
5 9 0.8965969953
5 10 0.8997902593
5 11 0.7120075047
5 12 0.7718560717
5 13 0.7936008325
5 14 0.8715230319
5 15 0.8859167408
5 16 0.8403189746
5 17 0.8132398643
5 18 0.8040205908
5 19 0.8365175648
5 20 0.7760632336
5 21 0.8694930963
5 22 0.7216360856
5 23 0.7098629154
5 24 0.7520429234
5 25 0.7230574429
5 26 0.890939336
5 27 0.8747953022
5 28 0.8757268065
5 29 0.8708994974
5 30 0.614882497
5 31 0.8175824493
5 32 0.7925282507
5 33 0.7935228216
5 34 0.8768313668
5 35 0.8526881538
5 36 0.8876172722
5 37 0.8644799131
5 38 0.8987804363
5 39 0.8778252439
5 40 0.8820096541
5 41 0.8402357881
5 42 0.8456680617
5 43 0.8854607418
5 44 0.9052612601
5 45 0.9101231093
5 46 0.9104901258
5 47 0.9161481829
5 48 0.8856346479
5 49 0.8825606782
5 50 0.9031842492
5 51 0.9029268095
5 52 0.9089458154
5 53 0.8559366408
5 54 0.8533350809
5 55 0.8708679513
5 56 0.8725356166
5 57 0.8579976397
5 58 0.8728945536
5 59 0.8936398768
5 60 0.8964350207
5 61 0.8989973919
5 62 0.8670087717
5 63 0.863759446
5 64 0.9084927939
5 65 0.9121955531
5 66 0.8420408594
5 67 0.7103864455
5 68 0.7635582984
5 69 0.8113519107
5 70 0.6112339552
5 71 0.6899625735
5 72 0.8670672338
5 73 0.8684551888
5 74 0.8923634897
5 75 0.9047999933
5 76 0.7830061724
5 77 0.8310877455
5 78 0.6172385803
5 79 0.6195129767
5 80 0.6297362426
5 81 0.5362850134
5 82 0.6798126624
5 83 0.691900373
5 84 0.6281655243
5 85 0.5254658592
5 86 0.46504235
5 87 0.5012958828
5 88 0.6028632894
5 89 0.6154027333
5 90 0.3701630362
5 91 0.3646876757
5 92 0.5671650597
5 93 0.5777008773
5 94 0.7770954082
5 95 0.8082156853
5 96 0.7951408678
5 97 0.7381600978
5 98 0.5797991688
5 99 0.6187694292
6 1 0.7866862558
6 2 0.7565394438
6 3 0.8004321178
6 4 0.7807962313
6 5 0.8032030092
6 6 1
6 7 0.8447968954
6 8 0.8649862364
6 9 0.7641215489
6 10 0.7771777099
6 11 0.8088273327
6 12 0.7947065155
6 13 0.8219918958
6 14 0.7503186347
6 15 0.7845319216
6 16 0.7715180288
6 17 0.7364840223
6 18 0.8327659098
6 19 0.8479003664
6 20 0.8048780813
6 21 0.7339922267
6 22 0.7554599766
6 23 0.7644861119
6 24 0.8223701619
6 25 0.8153559754
6 26 0.7550469137
6 27 0.7349039131
6 28 0.8161179255
6 29 0.7758836889
6 30 0.4922701725
6 31 0.8173118294
6 32 0.774470261
6 33 0.7830584653
6 34 0.7288467848
6 35 0.7096040139
6 36 0.748626056
6 37 0.7313487498
6 38 0.8232896851
6 39 0.7765645779
6 40 0.8235456428
6 41 0.7990557741
6 42 0.8102647725
6 43 0.7679064294
6 44 0.7503285406
6 45 0.7835504881
6 46 0.792158827
6 47 0.8140241062
6 48 0.7869653304
6 49 0.7724460754
6 50 0.7914019119
6 51 0.7861744246
6 52 0.7902491327
6 53 0.7446014138
6 54 0.71597196
6 55 0.776996533
6 56 0.8366754732
6 57 0.788461779
6 58 0.8305021257
6 59 0.8267585333
6 60 0.7962583125
6 61 0.80058342
6 62 0.8124016061
6 63 0.7984123767
6 64 0.8230465973
6 65 0.8494742715
6 66 0.849560856
6 67 0.6137370708
6 68 0.6627540554
6 69 0.7806847857
6 70 0.5010046832
6 71 0.6340456052
6 72 0.7241042965
6 73 0.7023620808
6 74 0.8185722086
6 75 0.8159527568
6 76 0.7508450343
6 77 0.8120386345
6 78 0.5046332931
6 79 0.5203574711
6 80 0.5227040658
6 81 0.4185461088
6 82 0.6337342246
6 83 0.5906028034
6 84 0.5075446674
6 85 0.3967339815
6 86 0.3303119811
6 87 0.3757111274
6 88 0.5091168282
6 89 0.5138850427
6 90 0.2955358494
6 91 0.2772622115
6 92 0.4466886672
6 93 0.4621316755
6 94 0.8207812408
6 95 0.8172231639
6 96 0.8277341644
6 97 0.7807022515
6 98 0.4966391558
6 99 0.5091246575
7 1 0.7777329858
7 2 0.8037991458
7 3 0.7940227314
7 4 0.767957084
7 5 0.8059212426
7 6 0.8447968954
7 7 1
7 8 0.8703904459
7 9 0.7517195321
7 10 0.7600444669
7 11 0.8301461273
7 12 0.8071828102
7 13 0.8292556244
7 14 0.7492346363
7 15 0.7684451964
7 16 0.7554454016
7 17 0.7481903622
7 18 0.8361426549
7 19 0.851424701
7 20 0.8054610198
7 21 0.7351547172
7 22 0.7802883286
7 23 0.7641858603
7 24 0.8396304333
7 25 0.8010667289
7 26 0.7391615533
7 27 0.7298141114
7 28 0.8002066757
7 29 0.7766166322
7 30 0.5039211702
7 31 0.8268196338
7 32 0.8022804569
7 33 0.7901278648
7 34 0.7343968498
7 35 0.706330768
7 36 0.73275114
7 37 0.7245813456
7 38 0.8145347442
7 39 0.7933901716
7 40 0.8221343161
7 41 0.7947458597
7 42 0.7953871523
7 43 0.7539740663
7 44 0.7421363469
7 45 0.7739390136
7 46 0.7825348248
7 47 0.8299500839
7 48 0.7838817382
7 49 0.764159974
7 50 0.7902697635
7 51 0.7865115427
7 52 0.7747634112
7 53 0.7371314249
7 54 0.70512694
7 55 0.7751976995
7 56 0.842406589
7 57 0.7750299982
7 58 0.8331824197
7 59 0.8450753342
7 60 0.8209988661
7 61 0.7965364935
7 62 0.831800808
7 63 0.8020485102
7 64 0.820813241
7 65 0.8413127738
7 66 0.8703321962
7 67 0.5941782628
7 68 0.660750418
7 69 0.7515863487
7 70 0.4904403657
7 71 0.6001198653
7 72 0.719082083
7 73 0.7064953012
7 74 0.8376119601
7 75 0.8173855535
7 76 0.75119378
7 77 0.8086664342
7 78 0.4945463263
7 79 0.5124554427
7 80 0.5104302595
7 81 0.4203126161
7 82 0.6432345182
7 83 0.5742703015
7 84 0.4963312112
7 85 0.3936330254
7 86 0.323885236
7 87 0.3729257275
7 88 0.5040042001
7 89 0.5108729489
7 90 0.2967097755
7 91 0.2856628357
7 92 0.4470609111
7 93 0.4597272739
7 94 0.8167814292
7 95 0.8441765887
7 96 0.8217694168
7 97 0.7643249334
7 98 0.4945057712
7 99 0.5032497693
8 1 0.7916273982
8 2 0.7620584496
8 3 0.7958876479
8 4 0.7874695323
8 5 0.8055291197
8 6 0.8649862364
8 7 0.8703904459
8 8 1
8 9 0.7609282297
8 10 0.7653957542
8 11 0.8304325091
8 12 0.829144253
8 13 0.8488914276
8 14 0.7431011627
8 15 0.7771875152
8 16 0.7546081282
8 17 0.7670957882
8 18 0.8379468373
8 19 0.8584557058
8 20 0.785746807
8 21 0.7520444079
8 22 0.7778711996
8 23 0.7572519848
8 24 0.8242586095
8 25 0.8203085084
8 26 0.7393206487
8 27 0.7416578621
8 28 0.8084935238
8 29 0.787756857
8 30 0.4878344731
8 31 0.8240985513
8 32 0.7903874517
8 33 0.8001166879
8 34 0.7260346382
8 35 0.7067461743
8 36 0.7387804792
8 37 0.7452717752
8 38 0.8319904212
8 39 0.8079797928
8 40 0.8264165607
8 41 0.8088723646
8 42 0.8360379873
8 43 0.7558731179
8 44 0.7463847202
8 45 0.7791087434
8 46 0.7868067627
8 47 0.808807274
8 48 0.7875407009
8 49 0.7645410433
8 50 0.8025887116
8 51 0.792812979
8 52 0.7893792969
8 53 0.7463852398
8 54 0.7264442866
8 55 0.7851268178
8 56 0.8464862187
8 57 0.7913560637
8 58 0.8457474855
8 59 0.8475710525
8 60 0.8104134295
8 61 0.8076854547
8 62 0.8165151399
8 63 0.8050968001
8 64 0.8338294704
8 65 0.8483238356
8 66 0.871753088
8 67 0.5981526704
8 68 0.6473206172
8 69 0.7709971536
8 70 0.4907866091
8 71 0.6148578437
8 72 0.7403681422
8 73 0.7190481123
8 74 0.840767427
8 75 0.8126547109
8 76 0.7463574665
8 77 0.8191341604
8 78 0.4906194757
8 79 0.5148939859
8 80 0.5098903127
8 81 0.4126178875
8 82 0.6544849598
8 83 0.5853574582
8 84 0.4908140809
8 85 0.3878090499
8 86 0.3194113302
8 87 0.3596038066
8 88 0.4936708215
8 89 0.506621734
8 90 0.2892444933
8 91 0.2702992509
8 92 0.449834092
8 93 0.448547012
8 94 0.8372935117
8 95 0.8430626446
8 96 0.8506843466
8 97 0.7860879479
8 98 0.4842630251
8 99 0.4916302609
9 1 0.7525649463
9 2 0.6259186658
9 3 0.8079314232
9 4 0.8800184075
9 5 0.8965969953
9 6 0.7641215489
9 7 0.7517195321
9 8 0.7609282297
9 9 1
9 10 0.8697586474
9 11 0.6359687403
9 12 0.734407585
9 13 0.7572433784
9 14 0.8727974252
9 15 0.8662089165
9 16 0.7944939683
9 17 0.7616196981
9 18 0.7599398958
9 19 0.7783831198
9 20 0.7663561276
9 21 0.8674885578
9 22 0.6845976734
9 23 0.6499528743
9 24 0.6986737187
9 25 0.6864667083
9 26 0.8709564508
9 27 0.8550823875
9 28 0.8583487572
9 29 0.8728917033
9 30 0.6278223644
9 31 0.7635646831
9 32 0.7211651336
9 33 0.7415836716
9 34 0.891455224
9 35 0.8649196568
9 36 0.8790211515
9 37 0.8564576623
9 38 0.8536056535
9 39 0.8488726977
9 40 0.8447827608
9 41 0.7955639279
9 42 0.8242208938
9 43 0.866886681
9 44 0.8860426434
9 45 0.8830250724
9 46 0.906688665
9 47 0.8894789116
9 48 0.8680330545
9 49 0.8680391697
9 50 0.8947868291
9 51 0.8818287595
9 52 0.8904847374
9 53 0.849835296
9 54 0.8350972969
9 55 0.8312502407
9 56 0.8355575227
9 57 0.8607821143
9 58 0.8506125874
9 59 0.8644142891
9 60 0.8450121291
9 61 0.8729937629
9 62 0.8277638845
9 63 0.8238180901
9 64 0.8585465743
9 65 0.8480984044
9 66 0.7898764899
9 67 0.7440461562
9 68 0.7751796465
9 69 0.8082814865
9 70 0.6504342356
9 71 0.7180655135
9 72 0.8552472413
9 73 0.8617058249
9 74 0.8514298141
9 75 0.8745269849
9 76 0.7572964561
9 77 0.7928336677
9 78 0.6564476135
9 79 0.6510065465
9 80 0.6629217126
9 81 0.5888882654
9 82 0.6600353611
9 83 0.7147716395
9 84 0.6377551206
9 85 0.5549702466
9 86 0.4919458074
9 87 0.5385133065
9 88 0.6287189278
9 89 0.6361843956
9 90 0.3959997903
9 91 0.3773565524
9 92 0.6055465993
9 93 0.6031724486
9 94 0.7527300053
9 95 0.7528876735
9 96 0.75345226
9 97 0.719331672
9 98 0.6051325348
9 99 0.647169182
10 1 0.7565662609
10 2 0.6137850772
10 3 0.8078807395
10 4 0.8719161979
10 5 0.8997902593
10 6 0.7771777099
10 7 0.7600444669
10 8 0.7653957542
10 9 0.8697586474
10 10 1
10 11 0.6467084
10 12 0.7228881011
10 13 0.7301661567
10 14 0.8532533508
10 15 0.8806206089
10 16 0.7966864719
10 17 0.7581409598
10 18 0.7802030569
10 19 0.8040836583
10 20 0.7182393856
10 21 0.8631489711
10 22 0.6719830228
10 23 0.661713963
10 24 0.6935345813
10 25 0.6678229057
10 26 0.8902346042
10 27 0.8780427025
10 28 0.8744826464
10 29 0.8395933475
10 30 0.6502166817
10 31 0.7632662036
10 32 0.7464641048
10 33 0.7519388219
10 34 0.8622685088
10 35 0.8451553985
10 36 0.8658879073
10 37 0.8723933322
10 38 0.8747003945
10 39 0.8401763543
10 40 0.8644506094
10 41 0.8254802945
10 42 0.8327855996
10 43 0.8611082753
10 44 0.8692934096
10 45 0.8958908991
10 46 0.8667181978
10 47 0.8934597454
10 48 0.8643091603
10 49 0.8540631605
10 50 0.8950779439
10 51 0.8911726597
10 52 0.8897142874
10 53 0.8536090045
10 54 0.8408743044
10 55 0.8333187804
10 56 0.8507052589
10 57 0.8254593468
10 58 0.844120015
10 59 0.8495280094
10 60 0.8578009444
10 61 0.8807124812
10 62 0.8323950095
10 63 0.8594226231
10 64 0.8768559334
10 65 0.884151953
10 66 0.7968152407
10 67 0.7339212519
10 68 0.7948569068
10 69 0.802882898
10 70 0.6724223777
10 71 0.7295230879
10 72 0.8652520089
10 73 0.8704361083
10 74 0.8548324566
10 75 0.847937622
10 76 0.7455595621
10 77 0.7933904018
10 78 0.6581933944
10 79 0.6525187888
10 80 0.6718924102
10 81 0.5734382275
10 82 0.6607385242
10 83 0.7195336453
10 84 0.6606240932
10 85 0.5771017173
10 86 0.5218590991
10 87 0.5597310367
10 88 0.6357914767
10 89 0.6530729708
10 90 0.419005162
10 91 0.4026567169
10 92 0.6047478077
10 93 0.6282966606
10 94 0.7324885778
10 95 0.7430353636
10 96 0.7478220734
10 97 0.7084244897
10 98 0.6138380733
10 99 0.6572193058
11 1 0.8515348438
11 2 0.8059263876
11 3 0.7153057812
11 4 0.6740445724
11 5 0.7120075047
11 6 0.8088273327
11 7 0.8301461273
11 8 0.8304325091
11 9 0.6359687403
11 10 0.6467084
11 11 1
11 12 0.7856208625
11 13 0.8150391533
11 14 0.6543776714
11 15 0.6661536765
11 16 0.7121795135
11 17 0.7386049583
11 18 0.8034169494
11 19 0.811806659
11 20 0.7521890478
11 21 0.6388187603
11 22 0.7948321161
11 23 0.8026560178
11 24 0.8341199682
11 25 0.8117706859
11 26 0.6346951252
11 27 0.635019307
11 28 0.6926742613
11 29 0.6646694063
11 30 0.4104854046
11 31 0.816971073
11 32 0.7931166665
11 33 0.8587766675
11 34 0.5852329255
11 35 0.562925796
11 36 0.6208187515
11 37 0.6226000666
11 38 0.7307137161
11 39 0.7483687652
11 40 0.7640205011
11 41 0.7396029024
11 42 0.7604007986
11 43 0.6486215368
11 44 0.6470743167
11 45 0.6641113625
11 46 0.6804090201
11 47 0.708272529
11 48 0.7040873717
11 49 0.6818230038
11 50 0.7031567925
11 51 0.6820751018
11 52 0.6915231828
11 53 0.6381468289
11 54 0.612506983
11 55 0.7150764708
11 56 0.7593105651
11 57 0.7240728478
11 58 0.7665047853
11 59 0.777835134
11 60 0.7455237009
11 61 0.7074611783
11 62 0.7638938828
11 63 0.7259015436
11 64 0.7324828941
11 65 0.7607869831
11 66 0.822160139
11 67 0.4958933563
11 68 0.528665962
11 69 0.6879808437
11 70 0.353101933
11 71 0.4842105748
11 72 0.6053297978
11 73 0.5842028776
11 74 0.7754934344
11 75 0.7491449442
11 76 0.716675341
11 77 0.7964757138
11 78 0.3883954823
11 79 0.4036263775
11 80 0.4094676007
11 81 0.2919541411
11 82 0.685607406
11 83 0.4817093742
11 84 0.3810499615
11 85 0.288041101
11 86 0.231615289
11 87 0.2714002285
11 88 0.396457478
11 89 0.3984088747
11 90 0.2008690823
11 91 0.2097802285
11 92 0.3457107279
11 93 0.3489988901
11 94 0.7975612282
11 95 0.8060056308
11 96 0.8085876397
11 97 0.7393652714
11 98 0.3947806417
11 99 0.3874471893
12 1 0.7540726538
12 2 0.7497987614
12 3 0.7673200766
12 4 0.7699084593
12 5 0.7718560717
12 6 0.7947065155
12 7 0.8071828102
12 8 0.829144253
12 9 0.734407585
12 10 0.7228881011
12 11 0.7856208625
12 12 1
12 13 0.8051894028
12 14 0.7568026017
12 15 0.7502434467
12 16 0.7173925148
12 17 0.7449142877
12 18 0.7926552224
12 19 0.808901894
12 20 0.8128977976
12 21 0.7462022242
12 22 0.7407709342
12 23 0.7621176546
12 24 0.780128108
12 25 0.7746462754
12 26 0.7034311081
12 27 0.7283039712
12 28 0.7574391613
12 29 0.7764925243
12 30 0.4912299905
12 31 0.7864671058
12 32 0.7624524947
12 33 0.760944038
12 34 0.7044807395
12 35 0.6695202529
12 36 0.7064885576
12 37 0.7089456454
12 38 0.7921710481
12 39 0.7447302632
12 40 0.7859189953
12 41 0.7730348646
12 42 0.7868907582
12 43 0.7183466778
12 44 0.7255606113
12 45 0.7318126947
12 46 0.7665730642
12 47 0.7818683316
12 48 0.7620874197
12 49 0.7422902167
12 50 0.7392212739
12 51 0.7444949333
12 52 0.7359533655
12 53 0.7581264594
12 54 0.7298497033
12 55 0.7508010865
12 56 0.8128016821
12 57 0.7638834991
12 58 0.8353695797
12 59 0.8258802485
12 60 0.7579145035
12 61 0.7631601455
12 62 0.7992421778
12 63 0.7861079043
12 64 0.780273014
12 65 0.793912361
12 66 0.8163452538
12 67 0.5803889692
12 68 0.6127860855
12 69 0.7420335247
12 70 0.4586964162
12 71 0.5759948368
12 72 0.7128958556
12 73 0.6999451769
12 74 0.8141152854
12 75 0.7848559601
12 76 0.7204874011
12 77 0.7779547212
12 78 0.4854541659
12 79 0.4931951228
12 80 0.4911937618
12 81 0.3856509956
12 82 0.6216890004
12 83 0.5518860135
12 84 0.4853257593
12 85 0.3752627346
12 86 0.3214575447
12 87 0.3521366475
12 88 0.4733254655
12 89 0.4909047239
12 90 0.2792927286
12 91 0.2612898715
12 92 0.4412905883
12 93 0.4354170934
12 94 0.805190042
12 95 0.8015028316
12 96 0.7839437983
12 97 0.7753923987
12 98 0.4653337282
12 99 0.4851299054
13 1 0.7600076973
13 2 0.7646564802
13 3 0.7584866017
13 4 0.7456373884
13 5 0.7936008325
13 6 0.8219918958
13 7 0.8292556244
13 8 0.8488914276
13 9 0.7572433784
13 10 0.7301661567
13 11 0.8150391533
13 12 0.8051894028
13 13 1
13 14 0.7337405379
13 15 0.7324157455
13 16 0.7364426595
13 17 0.7438925883
13 18 0.8118909284
13 19 0.825198686
13 20 0.828188394
13 21 0.701881979
13 22 0.797253226
13 23 0.7535989639
13 24 0.8001153471
13 25 0.7842012346
13 26 0.705534861
13 27 0.6877297837
13 28 0.7667049635
13 29 0.7930944941
13 30 0.4739214574
13 31 0.8001285565
13 32 0.7473842537
13 33 0.7620836834
13 34 0.7196553651
13 35 0.6975706544
13 36 0.7156130299
13 37 0.6796240314
13 38 0.7875704946
13 39 0.7659651627
13 40 0.7968526277
13 41 0.7776877891
13 42 0.784073513
13 43 0.7334392327
13 44 0.7503694732
13 45 0.7345876562
13 46 0.774137523
13 47 0.77346797
13 48 0.7645928613
13 49 0.7666952437
13 50 0.7597030716
13 51 0.7585323721
13 52 0.7568214052
13 53 0.7185934018
13 54 0.6788321981
13 55 0.7468565093
13 56 0.8049671572
13 57 0.7673753427
13 58 0.7974625642
13 59 0.836715349
13 60 0.7893200586
13 61 0.7627770098
13 62 0.8000955026
13 63 0.7604829981
13 64 0.7848546053
13 65 0.808746786
13 66 0.8325836779
13 67 0.5962762976
13 68 0.6083907254
13 69 0.7317513224
13 70 0.4543648065
13 71 0.5888141161
13 72 0.6754981997
13 73 0.6747530803
13 74 0.8065555925
13 75 0.8248329136
13 76 0.7304599897
13 77 0.7907714552
13 78 0.4960822256
13 79 0.4902368796
13 80 0.4965778111
13 81 0.4130338188
13 82 0.6223747219
13 83 0.5506270341
13 84 0.473466174
13 85 0.3662086861
13 86 0.2984679052
13 87 0.3492007969
13 88 0.4732833966
13 89 0.4888177255
13 90 0.2799147773
13 91 0.2544411592
13 92 0.4332188658
13 93 0.4318963047
13 94 0.8471731606
13 95 0.8726542272
13 96 0.8068714643
13 97 0.7593673398
13 98 0.465626039
13 99 0.4780210999
14 1 0.7669192988
14 2 0.6225968504
